UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4619 *,1702,26-I-1,MCF,Non,74,,,01/09/2020,25/02/2020,26/03/2020,"Physiologie de l¿exercice, APS, performance, chronobiologie et santé",NANTERRE,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4764 *,0401,26-I-1,MCF,Non,74,,,01/09/2020,25/02/2020,26/03/2020,Biomécanique du mouvement dans un contexte de santé ¿ Activité Physique Adaptée et Santé,UFR SESS-STAPS,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4765 *,0035,26-I-1,MCF,Non,74,60,,01/09/2020,25/02/2020,26/03/2020,"Biomécanique tissulaire, modélisation numérique, appareil locomoteur, demande fonctionnelle, santé",UFR SESS-STAPS,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4766 *,Creation,26-I-1,MCF,Non,74,,,01/09/2020,25/02/2020,26/03/2020,Physiologie et biomécanique de l¿exercice physique et politiques publiques dans le champ des activités physiques adaptées et du handicap,Creteil,
9740478B,UNIVERSITE DE LA REUNION,4276 *,,26-I-1,MCF,Non,74,22,,01/09/2020,25/02/2020,26/03/2020,Histoire du sport et des APS,Campus universitaire du Tampon,
9740478B,UNIVERSITE DE LA REUNION,4278 *,,26-I-1,MCF,Non,74,70,,01/09/2020,25/02/2020,26/03/2020,Formation des enseignants et ingénierie de l¿intervention en EPS,Campus universitaire du Tampon,
0383546Y,UNIVERSITE GRENOBLE ALPES,32 *,,26-I-1,MCF,Non,85,,,01/09/2020,25/02/2020,26/03/2020,Pharmacie galénique,Grenoble,
0597065J,UNIVERSITE DE LILLE,150 *,,26-I-1,MCF,Non,85,,,01/09/2020,25/02/2020,26/03/2020,Management et évaluation des risques et de la qualité en santé et médico-social,LOOS,
0755976N,UNIVERSITE DE PARIS,19 *,,26-I-1,MCF,Non,85,,,01/09/2020,25/02/2020,26/03/2020,PHYSIQUE - BIOPHYSIQUE,SANTE,
0134009M,UNIVERSITE AIX-MARSEILLE,885 *,56019,26-I-1,MCF,Non,86,,,01/09/2020,25/02/2020,26/03/2020,"Enseignement : Pharmacognosie, Phytochimie, PhytothérapieRecherche : Ethnopharmacologie, Eco-extraction, Fractionnement bio-guidé, Ecologie chimique, Métabolomique",MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,886 *,56084,26-I-1,MCF,Non,86,,,01/09/2020,25/02/2020,26/03/2020,Maître de Conférences en Pharmacocinétique Expérimentale spécialisé dans le domaine de la pharmacométrie du médicament anticancéreux et des formes vectorielles.,MARSEILLE,
0311384L,UNIVERSITE TOULOUSE 3,4642 *,,26-I-1,MCF,Non,86,,,01/09/2020,25/02/2020,26/03/2020,"Pharmacognosie, Botanique, Mycologie",TOULOUSE,
0311384L,UNIVERSITE TOULOUSE 3,4645 *,,26-I-1,MCF,Non,86,,,01/09/2020,25/02/2020,26/03/2020,Toxicologie-Sémiologie,TOULOUSE,
0340112M,ENS DE CHIMIE DE MONTPELLIER,4016 *,726,26-I-1,MCF,Non,86,87,32,01/09/2020,25/02/2020,26/03/2020,Maître de conférence - Chimie/Biochimie - mode de recrutement premier concours,MONTPELLIER,
0350936C,UNIVERSITE RENNES 1,4506 *,0960,26-I-1,MCF,Non,86,,,01/09/2020,25/02/2020,26/03/2020,Chimie Thérapeutique,RENNES,
0370800U,UNIVERSITE DE TOURS,4476,0674,26-I-1,MCF,Non,86,,,01/09/2020,06/02/2020,09/03/2020,"Pharmacologie cardiovasculaire, Toxicologie",TOURS,S
0511296G,UNIVERSITE DE REIMS,4425 *,,26-I-1,MCF,Non,86,,,01/09/2020,25/02/2020,26/03/2020,"Pharmacognosie, phytochimie, pharmacochimie, : bases moléculaires, produits naturels et biosynthétiques, chimie de substances naturelles, analyse structurale organique, chimio-informatique",Reims,
0755976N,UNIVERSITE DE PARIS,20 *,,26-I-1,MCF,Non,86,,,01/09/2020,25/02/2020,26/03/2020,TOXICOLOGIE,SANTE,
0755976N,UNIVERSITE DE PARIS,21 *,,26-I-1,MCF,Non,86,,,01/09/2020,25/02/2020,26/03/2020,PHARMACOGNOSIE - CHIMIE DES SUBSTANCES NATURELLES,SANTE,
0761904G,UNIVERSITE DE ROUEN,4497 *,,26-I-1,MCF,Non,86,,,01/09/2020,25/02/2020,26/03/2020,Enseignement : PhysiologieRecherche : Physiopathologie et épigénétique des lésions cérébrales néonatales,ROUEN,
0801344B,UNIVERSITE D'AMIENS,4501 *,,26-I-1,MCF,Non,86,69,,01/09/2020,25/02/2020,26/03/2020,PHYSIOLOGIE,POLE UNIVERSITAIRE SAINT CHARLES,
0860856N,UNIVERSITE DE POITIERS,4671 *,,26-I-1,MCF,Non,86,,,01/09/2020,25/02/2020,26/03/2020,"Santé publique, épidémiologie. Neurophysiologie du sommeil, électroencéphalographie, traitement du signal, enregistrements expérimentaux.",Poitiers,
0870669E,UNIVERSITE DE LIMOGES,4345 *,0731,26-I-1,MCF,Non,86,,,01/09/2020,25/02/2020,26/03/2020,Pharmacologie,LIMOGES,
0912408Y,UNIVERSITE PARIS SACLAY,39 *,,26-I-1,MCF,Non,86,,,01/09/2020,25/02/2020,26/03/2020,Pharmacologie Cardiovasculaire,CHATENAY MALABRY,
0912408Y,UNIVERSITE PARIS SACLAY,40 *,,26-I-1,MCF,Non,86,,,01/09/2020,25/02/2020,26/03/2020,Chimie Thérapeutique,CHATENAY MALABRY,
9740478B,UNIVERSITE DE LA REUNION,4280 *,,26-I-1,MCF,Non,86,,,01/09/2020,25/02/2020,26/03/2020,Pharmaco-toxicologie moléculaire et cellulaire associée à la pathologie du diabète et ses complications,CYROI-STE CLOTILDE puis SITE  ST PIERRE,
0134009M,UNIVERSITE AIX-MARSEILLE,887 *,56198,26-I-1,MCF,Non,87,,,01/09/2020,25/02/2020,26/03/2020,Mycologie fondamentale et appliquée pour la Santé et les Biotechnologies.,MARSEILLE,
0370800U,UNIVERSITE DE TOURS,4477,0450,26-I-1,MCF,Non,87,,,01/09/2020,06/02/2020,09/03/2020,Génie des Bioprocédés,TOURS,
0370800U,UNIVERSITE DE TOURS,4478,1291,26-I-1,MCF,Non,87,,,01/09/2020,06/02/2020,09/03/2020,Botanique et phytochimie,TOURS,
0511296G,UNIVERSITE DE REIMS,4427 *,,26-I-1,MCF,Non,87,,,01/09/2020,25/02/2020,26/03/2020,"Bactériologie, virologie, antimicrobiens, risques microbiologiques, réponse antiinfectieuse, essai pharmacopéeBiofilm, pathogenèse microbienne, réponse de l'hôte, essai microbiologique",Reims,
0511296G,UNIVERSITE DE REIMS,4450 *,,26-I-1,MCF,Non,87,,,01/09/2020,25/02/2020,26/03/2020,"Biochimie métabolique pathologique, voie métaboliqueModèles matriciels complexes (3D), interface biologie/physique, caractérisation biochimique, moléculaire, biomécanique, phénotype cellule tumorale",Reims,
0542493S,UNIVERSITE DE LORRAINE,1293 *,87MCF0430,26-I-1,MCF,Non,87,,,01/09/2020,25/02/2020,26/03/2020,Microbiologie environnementale,Vandoeuvre-les-Nancy,
0755976N,UNIVERSITE DE PARIS,65 *,,26-I-1,MCF,Non,87,,,01/09/2020,25/02/2020,26/03/2020,IMMUNOLOGIE,SANTE,
0761904G,UNIVERSITE DE ROUEN,4499 *,,26-I-1,MCF,Non,87,,,01/09/2020,25/02/2020,26/03/2020,"Enseignement : Parasitologie, Mycologie Médicale, Organisation animaleRecherche : Protozooses humaines transmises par l'eau et l'alimentation",ROUEN,
0912408Y,UNIVERSITE PARIS SACLAY,36 *,,26-I-1,MCF,Non,87,,,01/09/2020,25/02/2020,26/03/2020,Microbiologie de la santé et des produits de santé,CHATENAY MALABRY,
0912408Y,UNIVERSITE PARIS SACLAY,37 *,,26-I-1,MCF,Non,87,,,01/09/2020,25/02/2020,26/03/2020,Biologie cellulaire,CHATENAY MALABRY,
0912408Y,UNIVERSITE PARIS SACLAY,38 *,,26-I-1,MCF,Non,87,,,01/09/2020,25/02/2020,26/03/2020,Virologie humaine,CHATENAY MALABRY,
0755976N,UNIVERSITE DE PARIS,62 *,,26-I-1,MCF,Non,90,,,01/09/2020,25/02/2020,26/03/2020,"SANTE PUBLIQUE, EPIDEMIOLOGIE",SANTE,
0949452N,UNIV. PARIS 12 (CHU CRETEIL),4739 *,Creation,26-I-1,MCF,Non,91,,,01/09/2020,25/02/2020,26/03/2020,Sciences de la rééducation-réadaptation,Faculte de Sante,
0062205P,UNIVERSITE COTE D'AZUR,23,501,46-3,PR,Non,1,,,01/09/2020,28/01/2020,03/03/2020,DROIT DE LA CONCURRENCE / DROIT DU TRAVAIL,IUT OU CAMPUS DROIT,
0141408E,UNIVERSITE DE CAEN,4461 *,,46-3,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,"droit des personnes protégées, droit international privé, droit de la distribution et droit des entreprises en difficulté",Caen,
0211237F,UNIVERSITE DE DIJON,4497 *,0741,46-3,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Droit national et transnational du sport,Dijon,
0311382J,UNIVERSITE TOULOUSE 1,4212,,46-1,PR,Non,1,,,01/09/2020,17/02/2020,18/03/2020,"Procédure pénale, droit pénal international, droit comparé, capacité d'enseigner en langue espagnole.",Toulouse,
0333298F,UNIVERSITE DE BORDEAUX,488,,46-3,PR,Non,1,,,01/09/2020,04/02/2020,09/03/2020,Philosophie du droit,Pessac,S
0342321N,UNIVERSITE DE MONTPELLIER,358 *,01PR0003,46-1,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,"Droit des contrats, Droit des contrats d¿affaires, Technique contractuelle, Droit commercial, Droit de la distribution",Montpellier,
0350936C,UNIVERSITE RENNES 1,4490 *,0143,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,"Droit pénal. Capacité à mener projets de recherche contractuelle et animation de recherches collectives de nature pluridisciplinaire. Enseignements : droit pénal général et spécial, procédure pénale",Rennes,
0383546Y,UNIVERSITE GRENOBLE ALPES,9 *,,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Droit privé : droit des affaires et droit du commerce international,Grenoble ou Valence,
0490970N,UNIVERSITE D'ANGERS,4345 *,0100PR1173,46-1,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,"Droit privé,plus spécialement droit civil avec pour dominante dans ses enseignements et ses écrits le droit des contrats, le droit des obligations, le droit de la consommation",ANGERS,
0597065J,UNIVERSITE DE LILLE,132 *,,46-1,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Droit du numérique et des contrats,LILLE,
0597065J,UNIVERSITE DE LILLE,134 *,,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Droit pénal,LILLE,
0673021V,UNIVERSITE DE STRASBOURG,4614 *,,46-1,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,"Droit privé, droit social, droit du travail français européen et international",Strasbourg,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4432 *,,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Droit Social,Lyon,S
0691775E,UNIVERSITE LYON 2 (LUMIERE),4460 *,,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Le/La Professeur.e recruté.e devra avoir développé une expertise lui permettant d¿enseigner le droit international privé,Lyon et Bron,S
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4341 *,0032,46-3,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,"- Droit privé et sciences criminelles - droit civil interne, international et comparé ; - droit de l¿entreprise ; - droit pénal et sciences criminelles",Lyon et Bourg-en-Bresse,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4342 *,0004,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Droit fiscal ¿ Droit financier,Lyon et Bourg-en-Bresse,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4580 *,14154,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Propriété Littéraire et artistique,Campus Port-Royal et Pantheon,
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4250 *,0100PR0383,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,pas de profil,12 place pantheon,
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4251 *,0100PR0539,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,pas de profil,12 place pantheon,
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4252 *,0100PR0344,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,pas de profil,12 place du pantheon,
0761904G,UNIVERSITE DE ROUEN,4491 *,,46-1,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Droit des affaires et / ou droit du numérique,ROUEN,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4223,,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Droit des affaires et droit des sociétés,GUYANCOURT,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4228,,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Propriété intellectuelle et numérique,GUYANCOURT,
0860856N,UNIVERSITE DE POITIERS,4666 *,,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Enseignement et recherche en droit pénal et sciences criminelles,Poitiers,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4203 *,,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Droit du numériqueDroit de la propriété industrielle/protection des bases de donnéesDroit des obligations,EVRY,
0912408Y,UNIVERSITE PARIS SACLAY,30 *,,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Droit civil-Droit commercial (droit du patrimoine),SCEAUX,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4585 *,107,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Droit civil - Droit des obligations ¿ Droit des contrats ¿ Droit de la responsabilité - Droit du patrimoine,NANTERRE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4586 *,0162,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Droit international privé ¿ Droit du commerce international ¿ Arbitrage ¿ Droit comparé - Droit privé général ¿,NANTERRE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4587 *,1269,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,"Droit des affaires (droit de l¿entreprise, droit des sociétés en particulier dans sa composante européenne, droit du financement, droit des marchés financiers, difficultés des entreprises)",NANTERRE,
0931238R,UNIVERSITE PARIS 13,4340 *,1401,51,PR,Non,1,,,01/09/2020,25/02/2020,26/03/2020,Droit patrimonial et des affaires,Villetaneuse,
0311382J,UNIVERSITE TOULOUSE 1,4215,,46-1,PR,Non,2,,,01/09/2020,17/02/2020,18/03/2020,"Droit européen de la santé. Le profil vise à renforcer la thématique de recherche de droit de la santé et des produits de santé, dans le cadre du centre d'excellence Europe-Capitole.",Toulouse,
0333298F,UNIVERSITE DE BORDEAUX,487,,46-1,PR,Non,2,,,01/09/2020,04/02/2020,09/03/2020,Droit européen des libertés,Pessac,S
0511296G,UNIVERSITE DE REIMS,4449 *,,51,PR,Non,2,,,01/09/2020,25/02/2020,26/03/2020,"droit public, droit administratif, droit public économique",Reims,
0690173N,I.E.P DE LYON,4074 *,0200,51,PR,Non,2,3,,01/09/2020,25/02/2020,26/03/2020,Institutions et histoire de la pensée politique et juridiquetoutes les précisions nécessaires sur le poste sont incluses dans le pdf joint,Lyon et Saint-Etienne,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4459 *,,51,PR,Non,2,,,01/09/2020,25/02/2020,26/03/2020,Le/La Professeur.e recruté.e devra avoir développé une expertise lui permettant d¿enseigner le droit administratif,Lyon et Bron,S
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4339 *,0570,51,PR,Non,2,,,01/09/2020,25/02/2020,26/03/2020,Droit fiscal interne et international,Lyon,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4340 *,0036,46-1,PR,Non,2,,,01/09/2020,25/02/2020,26/03/2020,Droit constitutionnel / Droit international public / Laïcité,Lyon,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4584 *,14114,51,PR,Non,2,,,01/09/2020,25/02/2020,26/03/2020,DROIT ADMINISTRATIF / DROIT PUBLIC DES AFFAIRES,Campus Port-Royal,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4592,14109,51,PR,Non,2,,,01/09/2020,26/02/2020,27/03/2020,DROIT CONSTITUTIONNEL,Campus Port-Royal,
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4253 *,0200PR281,51,PR,Non,2,,,01/09/2020,25/02/2020,26/03/2020,pas de profil,Paris,
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4254 *,0200PR0007,51,PR,Non,2,,,01/09/2020,25/02/2020,26/03/2020,pas de profil,Paris,
0870669E,UNIVERSITE DE LIMOGES,4343,0002,51,PR,Non,2,,,01/09/2020,26/02/2020,27/03/2020,"Droit public comparé (en Master essentiellement), enseignements en anglais, Droit des contrats publics; contribution à l'internationalisation des formations.",LIMOGES,
0912408Y,UNIVERSITE PARIS SACLAY,28 *,,51,PR,Non,2,,,01/09/2020,25/02/2020,26/03/2020,Droit constitutionnel,SCEAUX,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4588 *,1467,51,PR,Non,2,,,01/09/2020,25/02/2020,26/03/2020,"Enseignement : droit public interne et comparé.Recherche : droit comparé, droit des libertés, théorie du droit.",NANTERRE,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4758 *,1333,51,PR,Non,2,,,01/09/2020,25/02/2020,26/03/2020,"Droit public, Droit du numérique, Droit du patrimoine",Faculte de droit - Creteil,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4759 *,1343,51,PR,Non,3,,,01/09/2020,25/02/2020,26/03/2020,"Histoire du droit public, Histoire de la pensée juridique",Faculte de droit - Creteil,
0350937D,UNIVERSITE RENNES 2,4378 *,,46-1,PR,Non,4,19,,01/09/2020,25/02/2020,26/03/2020,Sciences politiques,Rennes,
0595876S,I.E.P DE LILLE,4056 *,PR0016,51,PR,Non,4,,,01/09/2020,25/02/2020,26/03/2020,Science Politique,Sciences Po Lille,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4574 *,14432,46-1,PR,Non,4,,,01/09/2020,25/02/2020,26/03/2020,Sociologie politique,Centre Pantheon,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4575 *,142146,51,PR,Non,4,,,01/09/2020,25/02/2020,26/03/2020,Science politique,Centre Pantheon,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4590 *,80,51,PR,Non,4,,,01/09/2020,25/02/2020,26/03/2020,Sociologie politique,NANTERRE,
0062205P,UNIVERSITE COTE D'AZUR,25,626,46-1,PR,Non,5,,,01/09/2020,28/01/2020,03/03/2020,"RESEAUX, INTERACTIONS, MODELES COMPUTATIONNELS",Campus sciences economiques,
0141408E,UNIVERSITE DE CAEN,4447 *,,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"Microéconomie, économie appliquée",CAEN,
0311382J,UNIVERSITE TOULOUSE 1,4217,,46-1 1C,PR,Non,5,,,01/09/2020,17/02/2020,18/03/2020,Le candidat est un chercheur ayant publié dans les domaines de l'économie du développement et de l'histoire économique dans des revues de rang A et possédant de grandes aptitudes d'enseignant.,Toulouse,
0333298F,UNIVERSITE DE BORDEAUX,467,,46-3,PR,Non,5,,,01/09/2020,04/02/2020,09/03/2020,Sciences économiques,Pessac,S
0333298F,UNIVERSITE DE BORDEAUX,470,,46-3,PR,Non,5,,,01/09/2020,04/02/2020,09/03/2020,Sciences économiques,Pessac,S
0350936C,UNIVERSITE RENNES 1,4496 *,0919,46-3,PR,Non,5,6,,01/09/2020,25/02/2020,26/03/2020,"Enseignement:expérience des niveaux licence et master en économie, dans le développement et la coordination de formations.Recherche:rattachement au CREM, équipes de la Faculté de Sc Economiques.",RENNES,
0542493S,UNIVERSITE DE LORRAINE,1255 *,05PR0016,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,macro-économie de l'environnement,NANCY,
0597065J,UNIVERSITE DE LILLE,130 *,,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Economie Internationale et Européenne,VILLENEUVE D'ASCQ,
0597065J,UNIVERSITE DE LILLE,131 *,,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Économétrie,VILLENEUVE D'ASCQ,
0597065J,UNIVERSITE DE LILLE,159 *,,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Microéconomie,VILLENEUVE D'ASCQ,
0601983E,UNIV. AMIENS (IUT BEAUVAIS),4511 *,,46-3,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,ECONOMIE DES ORGANISATIONS,BEAUVAIS  et CREIL,
0673021V,UNIVERSITE DE STRASBOURG,4615 *,,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Économétrie/Statistique,Strasbourg,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4445 *,,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Macroéconomie,"Lyon, Ecully",S
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4333 *,0184,46-3,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"Economie, Micro et macro-économie, Économie générale",Lyon et Bourg-en-Bresse,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4551 *,1530,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"Économétrie, analyse statistique des données, microéconomie","90, rue de Tolbiac. 75634 Paris cedex 13",
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4552 *,1531,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"Économie du développement, marché du travail, finance internationale","90, rue de Tolbiac. 75634 Paris cedex 13",
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4255 *,,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Economie mathématiques ou micro-économie appliquée,Paris,
0755976N,UNIVERSITE DE PARIS,12 *,,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"ECONOMIE APPLIQUEE, ECONOMIE DU DROIT, ECONOMIE EXPERIMENTALE, ECONOMIE INDUSTRIELLE, ECONOMIE DE LA SANTE",FACULTE SOCIETES ET HUMANITES,
0860856N,UNIVERSITE DE POITIERS,4674 *,,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"Specialiste de l un des trois domaines : sante, territoire, travail/emploi, le candidat participera a l animation de la recherche et assumera des responsabilites collectives pour les formations",Poitiers,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4591 *,06,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"Solides connaissances en macro-économie, économie de l¿environnement et modélisation.",NANTERRE,
0931827F,UNIVERSITE PARIS 8,4470 *,,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"« Macroéconomie, finance »",2 rue de la Liberte - SAINT DENIS,
0931827F,UNIVERSITE PARIS 8,4471 *,,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"Économie sociale, Économie publique, Institutions",2 rue de la Liberte - SAINT DENIS,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4776 *,1432,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"Économie géographique et immobilière, économétrie spatiale",Campus du mail des meches,
9730429D,UNIVERSITE DE LA GUYANE,122 *,,46-3,PR,Non,5,6,,01/09/2020,25/02/2020,26/03/2020,"Economie de l'Entreprise, Sciences de gestion du Développement, Industrie Culturelle, Migration Amazonie-Caraïbe",Cayenne,
9740478B,UNIVERSITE DE LA REUNION,4290 *,,46-1,PR,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Sciences économiques,SITE DU MOUFIA,
0062205P,UNIVERSITE COTE D'AZUR,26,621,46-1,PR,Non,6,,,01/09/2020,28/01/2020,03/03/2020,"MANAGEMENT, RESSOURCES HUMAINES, RESPONSABILITE SOCIETALE DESENTREPRISES, EXPERIENCE INTERNATIONALE SOUHAITEE",IAE,
0134009M,UNIVERSITE AIX-MARSEILLE,907 *,79005,46-3,PR,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Organisation et pilotage de la performance des supply chains (stratégies logistiques et SC, outils de pilotage)",Aix en Provence,
0171463Y,UNIVERSITE DE LA ROCHELLE,4155 *,,46-1,PR,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Les besoins de l¿IAE couvrent l¿ensemble du management général, notamment en stratégie, théorie des organisations, management de projets, conduite du changement, ...",LA ROCHELLE UNIVERSITE,
